Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Sunshine,-37.789770000000004,144.83105,Jen,-37.78506,144.83183,Vietnamese Restaurant
Sunshine,-37.789770000000004,144.83105,Cố Đô Vietnamese Restaurant,-37.78563893266505,144.83189060514147,Vietnamese Restaurant
Sunshine,-37.789770000000004,144.83105,The Granary Cafe,-37.78492,144.83114,Café
Sunshine,-37.789770000000004,144.83105,Degrill,-37.782023,144.831026,Restaurant
Sunshine,-37.789770000000004,144.83105,Sunshine Charcoal Chicken,-37.78185889186295,144.8312816490547,BBQ Joint
Sunshine,-37.789770000000004,144.83105,Bánh Mìh Víęt Nam,-37.78362162310858,144.83241995551273,Café
Sunshine,-37.789770000000004,144.83105,Little Rays Cafe,-37.783058,144.832148,Coffee Shop
Sunshine,-37.789770000000004,144.83105,sunshine market place  food court,-37.781887,144.831168,Food Court
Sunshine,-37.789770000000004,144.83105,Fresh Chilli Deli,-37.78354473387687,144.83231315323997,Bakery
Sunshine,-37.789770000000004,144.83105,Hoang Lan Selina Hot Bread,-37.783349869000055,144.83239847788832,Bakery
Sunshine,-37.789770000000004,144.83105,Food Star,-37.782039549056506,144.83075545604729,Diner
Sunshine,-37.789770000000004,144.83105,Oyishi Sushi,-37.782787,144.831587,Japanese Restaurant
Sunshine,-37.789770000000004,144.83105,Thiên Nhi,-37.78418731689453,144.83203125,Vietnamese Restaurant
Sunshine,-37.789770000000004,144.83105,Doi Dua Vietnamese Cuisine,-37.78526,144.83195,Vietnamese Restaurant
Sunshine,-37.789770000000004,144.83105,Boba tea,-37.78506,144.83183,Vietnamese Restaurant
Sunshine,-37.789770000000004,144.83105,King Rooster,-37.78921,144.83996,Fast Food Restaurant
Sunshine,-37.789770000000004,144.83105,McDonald's,-37.781935806844444,144.83114464985374,Fast Food Restaurant
Sunshine,-37.789770000000004,144.83105,Afghan Master Kebab,-37.784865235658565,144.83267768743795,Afghan Restaurant
Sunshine,-37.789770000000004,144.83105,B&T Bakery,-37.78451,144.83244,Bakery
Sunshine,-37.789770000000004,144.83105,afghan shaheen,-37.785106,144.832043,Afghan Restaurant
Sunshine,-37.789770000000004,144.83105,Thuan An Restaurant,-37.78436958255746,144.8321372206866,Vietnamese Restaurant
Sunshine,-37.789770000000004,144.83105,Pho Hien Saigon,-37.78465035669472,144.83217802794067,Vietnamese Restaurant
Sunshine,-37.789770000000004,144.83105,European Cakes,-37.787789,144.830854,Café
Sunshine,-37.789770000000004,144.83105,Cafe Mambo,-37.78190014995593,144.8308446597307,Restaurant
Sunshine,-37.789770000000004,144.83105,Vu Gia,-37.78357,144.83261,Vietnamese Restaurant
Sunshine,-37.789770000000004,144.83105,lan anh,-37.786154,144.831863,Bakery
Sunshine,-37.789770000000004,144.83105,Dragon Express,-37.787675555354554,144.83142662118198,Chinese Restaurant
Sunshine,-37.789770000000004,144.83105,Caffe miel,-37.785788,144.831903,Café
Sunshine West,-37.79922,144.8113,Sharks Tail Fish And Chips,-37.79926246198556,144.8051907810182,Fish & Chips Shop
Sunshine West,-37.79922,144.8113,chicken stop,-37.798708379425385,144.81764465980012,Fast Food Restaurant
Sunshine West,-37.79922,144.8113,McDonald's,-37.805400225813436,144.8091860461502,Fast Food Restaurant
Sunshine West,-37.79922,144.8113,Riverland Bar,-37.80075,144.80733,Beer Garden
Sunshine West,-37.79922,144.8113,Depot Expresso,-37.80508925198672,144.80874424063055,Café
Sunshine West,-37.79922,144.8113,Sharks Tail,-37.797870535442044,144.80531423703636,Food
Sunshine West,-37.79922,144.8113,McDonald's,-37.80373038847153,144.80453678746466,Fast Food Restaurant
Sunshine West,-37.79922,144.8113,Captain Cooks,-37.79862,144.817932,Pizza Place
Sunshine West,-37.79922,144.8113,The Avenue Charcoal Chicken,-37.797633,144.805305,Fast Food Restaurant
Sunshine West,-37.79922,144.8113,The Avenue Bakery,-37.797772,144.805468,Bakery
Sunshine West,-37.79922,144.8113,Cafe Zuco,-37.799757,144.817618,Café
Sunshine West,-37.79922,144.8113,Sunrise Bakery,-37.798803,144.817643,Sandwich Place
Sunshine West,-37.79922,144.8113,Sunshine Noodle Bar,-37.799852,144.817591,Chinese Restaurant
Sunshine West,-37.79922,144.8113,Suzie's Kitchen,-37.79714,144.80551,Bakery
Albion,-37.776,144.81662,Mitko Deli & Cafe,-37.777176,144.81511,Deli / Bodega
Albion,-37.776,144.81662,Vinh Nguyen Bakehouse,-37.776844,144.81496,Vietnamese Restaurant
Albion,-37.776,144.81662,Sadie Black,-37.77696,144.81495,Café
Albion,-37.776,144.81662,Crazy Kebabs,-37.775105797303404,144.81019358047755,Food Truck
Albion,-37.776,144.81662,Asia Delight,-37.78017602123677,144.822095226704,Asian Restaurant
Albion,-37.776,144.81662,ChaTime (日出茶太),-37.77248784184351,144.8140586103056,Bubble Tea Shop
Albion,-37.776,144.81662,Polish Club,-37.771117812785334,144.8080088445236,Restaurant
Albion,-37.776,144.81662,Kingston Se Feliz,-37.777046,144.815,Vietnamese Restaurant
Albion,-37.776,144.81662,TriViet,-37.778744197856774,144.82475279576633,Asian Restaurant
Ardeer,-37.775490000000005,144.80298,Three Zero Two Zero,-37.78049,144.80389,Coffee Shop
Ardeer,-37.775490000000005,144.80298,Crazy Kebabs,-37.775105797303404,144.81019358047755,Food Truck
Ardeer,-37.775490000000005,144.80298,Blazed Bar and Grill,-37.774045044429286,144.80475063496837,Australian Restaurant
Ardeer,-37.775490000000005,144.80298,Polish Club,-37.771117812785334,144.8080088445236,Restaurant
Deer Park,-37.76701,144.77433,Ken's Kebabs,-37.768322,144.775271,Falafel Restaurant
Deer Park,-37.76701,144.77433,Station Road Kebabs,-37.76824860011952,144.77521787337758,Food Truck
Deer Park,-37.76701,144.77433,Pane e Latte,-37.770350217298926,144.7739301128707,Café
Deer Park,-37.76701,144.77433,Chiquette Chicken Shop,-37.770291112306516,144.77460618464195,Food
Deer Park,-37.76701,144.77433,La Porchetta,-37.770756,144.772952,Italian Restaurant
Deer Park,-37.76701,144.77433,Kim Mai Pho Chinese Takeaway,-37.77003750697673,144.77212191626705,Food
Deer Park,-37.76701,144.77433,The Royal Taj,-37.770941,144.772675,Indian Restaurant
Deer Park,-37.76701,144.77433,Delicious House Restaurant,-37.769459568921945,144.7728967666626,Chinese Restaurant
Deer Park,-37.76701,144.77433,The Roxy Kebab Café,-37.77029247289824,144.7744935056851,Middle Eastern Restaurant
Deer Park,-37.76701,144.77433,Pizza Hut,-37.77005,144.77149,Pizza Place
Deer Park,-37.76701,144.77433,Theo's Fish & Chips,-37.77158737182617,144.77444458007812,Fish & Chips Shop
Deer Park,-37.76701,144.77433,Blue Cow Deli,-37.77047,144.77362,Deli / Bodega
Deer Park,-37.76701,144.77433,Deer Park Fish And Chips,-37.770006,144.771851,Fish & Chips Shop
Deer Park,-37.76701,144.77433,Ferguson Plarre Bakehouse,-37.769998405712215,144.77195022012432,Bakery
Deer Park,-37.76701,144.77433,Deer Park Club,-37.77023479973129,144.78043887407318,Restaurant
Deer Park,-37.76701,144.77433,Hog A Burger,-37.77164,144.77434,Burger Joint
Deer Park,-37.76701,144.77433,The Waffle Project,-37.770254,144.772942,Dessert Shop
Deer Park,-37.76701,144.77433,Golden Bean,-37.77041357997975,144.7782978484045,Coffee Shop
Deer Park,-37.76701,144.77433,Deniz Kebab House,-37.769961886858965,144.77284626328535,Burger Joint
Deer Park,-37.76701,144.77433,Vinh Thuân,-37.77039896954571,144.77326477778186,Vietnamese Restaurant
Deer Park,-37.76701,144.77433,Latin food and wine,-37.770329,144.773775,Latin American Restaurant
Deer Park,-37.76701,144.77433,Fish Station,-37.770328521728516,144.76873779296875,Fish & Chips Shop
Deer Park,-37.76701,144.77433,Western Rolls,-37.77049,144.77254,Vietnamese Restaurant
Deer Park,-37.76701,144.77433,Western Pho,-37.7702858852218,144.77248140621808,Vietnamese Restaurant
Deer Park,-37.76701,144.77433,Panic Pizza,-37.770258209121366,144.774686669744,Pizza Place
Deer Park,-37.76701,144.77433,Rock & Roll Charcoal Chicken,-37.77061,144.77445,Fast Food Restaurant
Deer Park,-37.76701,144.77433,Chef Lagenda,-37.76988019030629,144.77164875024042,Malay Restaurant
Cairnlea,-37.75868,144.79054,Cafe Oliveto,-37.7581698628521,144.79046594168446,Café
Cairnlea,-37.75868,144.79054,DK Delight Kebabs,-37.758363757926475,144.7905169252545,Restaurant
Cairnlea,-37.75868,144.79054,Kabayan Filipino Restaurant,-37.75853663730545,144.79062023433337,Asian Restaurant
Cairnlea,-37.75868,144.79054,Dlish Fish,-37.75825133509771,144.79039885792963,Seafood Restaurant
Cairnlea,-37.75868,144.79054,Vicpies,-37.75824401777841,144.79062962603948,Café
Cairnlea,-37.75868,144.79054,Wokking,-37.758186,144.790388,Chinese Restaurant
Cairnlea,-37.75868,144.79054,cafe oliveto pizza and pasta,-37.75756832463688,144.79263782501218,Italian Restaurant
Cairnlea,-37.75868,144.79054,China T,-37.75831601816286,144.78879959889707,Asian Restaurant
Cairnlea,-37.75868,144.79054,Salera's Pizza,-37.7583317286974,144.79044914245605,Pizza Place
Albanvale,-37.74599,144.76819,Happy Hut,-37.751441955566406,144.768310546875,Filipino Restaurant
Albanvale,-37.74599,144.76819,Jolly Miller,-37.751069,144.776429,Breakfast Spot
Albanvale,-37.74599,144.76819,Juice Has No Boundaries,-37.751140250268946,144.7729321122405,Juice Bar
Albanvale,-37.74599,144.76819,Kebabs R Us,-37.751072,144.776024,Food
Albanvale,-37.74599,144.76819,Don Luigi's Pizza Cafe,-37.750978,144.77588,Italian Restaurant
Albanvale,-37.74599,144.76819,Browniz,-37.75082,144.775176,Coffee Shop
Albanvale,-37.74599,144.76819,Sushi Sushi,-37.751094,144.775877,Sushi Restaurant
Albanvale,-37.74599,144.76819,Noodle Land,-37.75105,144.775826,Asian Restaurant
Albanvale,-37.74599,144.76819,Chatime,-37.751128,144.775941,Bubble Tea Shop
Albanvale,-37.74599,144.76819,Muffin Break,-37.75104671977788,144.77582420087768,Bakery
Derrimut,-37.79841,144.78005,Hungry Jack's,-37.79649553847184,144.78986755704668,Fast Food Restaurant
Derrimut,-37.79841,144.78005,Sunshine Golf Club,-37.79467445848039,144.77648955651273,Golf Course
Brooklyn,-37.814009999999996,144.84097,Brooklyn Cafe,-37.81917004178679,144.8396206413841,Café
Brooklyn,-37.814009999999996,144.84097,Warehouse Cafe,-37.819212,144.83829,Café
Brooklyn,-37.814009999999996,144.84097,Tico's Drive Thru Espresso,-37.81653379334081,144.8509658751959,Café
Brooklyn,-37.814009999999996,144.84097,Nicks pizza,-37.81719,144.84899,Pizza Place
Brooklyn,-37.814009999999996,144.84097,Foam Booth (Cafe Car Wash),-37.81666255370491,144.84957598291885,Café
Brooklyn,-37.814009999999996,144.84097,Lipo's Kebabs Brooklyn,-37.8168898561345,144.84951044274828,Food Truck
Brooklyn,-37.814009999999996,144.84097,Warehouse Cafe & Take Away,-37.819202802214704,144.8378056447172,Café
Emerald,-37.93245,145.43443,Lauritos,-37.93244124454703,145.44039307260385,Pizza Place
Emerald,-37.93245,145.43443,Emerald Village Bakery & Cafe,-37.93250409695296,145.44050299181313,Bakery
Emerald,-37.93245,145.43443,The Laughing Fox,-37.9334849394813,145.440727365994,Café
Emerald,-37.93245,145.43443,Cafe,-37.933647,145.440431,Café
Emerald,-37.93245,145.43443,Incywincy,-37.933163,145.44136,Café
Emerald,-37.93245,145.43443,Emerald Delicatessen,-37.93313810394807,145.44125292472054,Deli / Bodega
Emerald,-37.93245,145.43443,Hillbilly Pizza,-37.931940684435325,145.44143138565516,Pizza Place
Emerald,-37.93245,145.43443,Emerald Thai Restaurant,-37.93312,145.44049,Thai Restaurant
Emerald,-37.93245,145.43443,Effies,-37.932685,145.440553,Burger Joint
Emerald,-37.93245,145.43443,The Sweet Station,-37.93369064645765,145.440701320502,Ice Cream Shop
Emerald,-37.93245,145.43443,Marloi Thai,-37.932237,145.440861,Thai Restaurant
Emerald,-37.93245,145.43443,Bill's Fish & Chips,-37.93347382827805,145.44083110941634,Fish & Chips Shop
Emerald,-37.93245,145.43443,The Chookery Cafe,-37.93321783887773,145.44093385911034,Australian Restaurant
Emerald,-37.93245,145.43443,Elevations,-37.93122194773698,145.44287410853602,Australian Restaurant
Emerald,-37.93245,145.43443,Emerald Lake Bakery,-37.93269,145.44028,Bakery
Emerald,-37.93245,145.43443,EVB Life,-37.932476,145.44061,Bakery
Clematis,-37.93054,145.41787,Paradise Valley Hotel,-37.928936,145.423345,Bar
Clematis,-37.93054,145.41787,Muddy Boots Foodstore & Cafe,-37.92950028740979,145.4237006416749,Café
Bunyip,-38.10205,145.7225,Biddy Martha's,-38.098422,145.719139,Café
Bunyip,-38.10205,145.7225,bunyip bakery,-38.0982666015625,145.72010803222656,Bakery
Bunyip,-38.10205,145.7225,Concetta’s Kitchen,-38.097791,145.718877,Restaurant
Bunyip,-38.10205,145.7225,Ocha Cafe,-38.098642,145.718446,Café
Bunyip,-38.10205,145.7225,Blacksmith Cafe,-38.098000319734,145.71871532022075,Café
Bunyip,-38.10205,145.7225,Bunyip Pizza,-38.097961,145.717416,Pizza Place
Pakenham,-38.071059999999996,145.4878,Taco Bill,-38.071925,145.480863,Mexican Restaurant
Pakenham,-38.071059999999996,145.4878,Pakenham Hotel,-38.07169378020557,145.48224361449803,Australian Restaurant
Pakenham,-38.071059999999996,145.4878,Cardinia Club,-38.076855856780334,145.49272350694736,Bar
Pakenham,-38.071059999999996,145.4878,Subway,-38.06998664885121,145.4803229303157,Sandwich Place
Pakenham,-38.071059999999996,145.4878,Wendy's Milk Bar,-38.07754828068962,145.48336358218077,Ice Cream Shop
Pakenham,-38.071059999999996,145.4878,Pakman Pizza,-38.07727532928336,145.49366038105535,Pizza Place
Pakenham,-38.071059999999996,145.4878,pakky woodfire pizza,-38.07907,145.48407,Pizza Place
Pakenham,-38.071059999999996,145.4878,Grind Cafe,-38.077361,145.483503,Café
Pakenham,-38.071059999999996,145.4878,Four Seasons Cafe,-38.07742188082848,145.48332566396897,Café
Pakenham,-38.071059999999996,145.4878,Muffin Break,-38.07699716787777,145.48273596567665,Café
Pakenham,-38.071059999999996,145.4878,The Coffee Club,-38.07749497808836,145.4834584915642,Café
Pakenham,-38.071059999999996,145.4878,Subway,-38.07719405235308,145.482676450552,Sandwich Place
Pakenham,-38.071059999999996,145.4878,Boost,-38.077568,145.48369,Juice Bar
Pakenham,-38.071059999999996,145.4878,Urban Chill Coffee,-38.077349,145.483393,Coffee Shop
Pakenham,-38.071059999999996,145.4878,Str8 Fish & Chips,-38.07101,145.48017,Fish & Chips Shop
Pakenham,-38.071059999999996,145.4878,Tokyo Sushi Kitchen,-38.077368037218,145.4834609713517,Sushi Restaurant
Pakenham,-38.071059999999996,145.4878,888 Noodle & Chinese,-38.07100057,145.48038921,Chinese Restaurant
Pakenham,-38.071059999999996,145.4878,Emperor's Delight,-38.077471987050544,145.48408859305061,Chinese Restaurant
Pakenham,-38.071059999999996,145.4878,Ministry Of Food - The Good Guys,-38.074810786653146,145.48452684879987,Food Truck
Pakenham,-38.071059999999996,145.4878,KFC,-38.07076222570322,145.47770527699493,Fast Food Restaurant
Pakenham,-38.071059999999996,145.4878,Hungry Jack's,-38.07102161283744,145.4798792853103,Fast Food Restaurant
Pakenham,-38.071059999999996,145.4878,McDonald's,-38.070973943485484,145.47823092354912,Fast Food Restaurant
Pakenham,-38.071059999999996,145.4878,Donut King,-38.077302,145.483596,Donut Shop
Caldermeade,-38.24804,145.54154,McDonald's,-38.245486426027284,145.53727205539067,Fast Food Restaurant
Caldermeade,-38.24804,145.54154,hot chic,-38.252541049315944,145.54542239242696,Fried Chicken Joint
Berwick,-38.0421,145.34951999999998,Casey Terrace Café,-38.04509,145.346683,Café
Berwick,-38.0421,145.34951999999998,medici cucina,-38.04240257376693,145.34600159027983,Café
Berwick,-38.0421,145.34951999999998,Zouki Casey,-38.045095,145.347441,Café
Berwick,-38.0421,145.34951999999998,Meeting Point,-38.039388,145.344729,Café
Berwick,-38.0421,145.34951999999998,Canteen Noodles,-38.039818,145.345295,Asian Restaurant
Berwick,-38.0421,145.34951999999998,McDonald's,-38.039794306138596,145.3427082314281,Fast Food Restaurant
Narre Warren,-38.0204,145.30753,Krispy Kreme,-38.01934200181248,145.30699464067044,Donut Shop
Narre Warren,-38.0204,145.30753,Riks Mahal Restaurant,-38.02046,145.30891,Indian Restaurant
Narre Warren,-38.0204,145.30753,Paparich,-38.019096,145.30627,Malay Restaurant
Narre Warren,-38.0204,145.30753,Meteoric,-38.01914094083432,145.30638781502748,Café
Narre Warren,-38.0204,145.30753,TGI Fridays,-38.018841725198214,145.30704320581398,American Restaurant
Narre Warren,-38.0204,145.30753,Bruce Lee Sushi,-38.019085,145.306086,Sushi Restaurant
Narre Warren,-38.0204,145.30753,YOMG,-38.019276,145.306077,Burger Joint
Narre Warren,-38.0204,145.30753,Pizza Hut,-38.02611,145.30332,Pizza Place
Narre Warren,-38.0204,145.30753,The Pancake Parlour,-38.01819440919402,145.3025019273308,Australian Restaurant
Narre Warren,-38.0204,145.30753,Miss Chunkies Burgers Food Truck,-38.02522,145.30606,Food Truck
Narre Warren,-38.0204,145.30753,Courtyard Cafe,-38.01854778618886,145.3044891357422,Café
Narre Warren,-38.0204,145.30753,Ferguson Plarre Bakehousr,-38.017269,145.300657,Café
Narre Warren,-38.0204,145.30753,Food Court,-38.01691758366867,145.30295148186312,Food Court
Narre Warren,-38.0204,145.30753,Butlers Kitchen,-38.022299,145.312134,Café
Narre Warren,-38.0204,145.30753,Starbucks,-38.017253,145.302405,Coffee Shop
Narre Warren,-38.0204,145.30753,Donut King,-38.019043,145.305512,Donut Shop
Narre Warren,-38.0204,145.30753,Okami,-38.027319,145.304752,Japanese Restaurant
Narre Warren,-38.0204,145.30753,Poppy's Thai Restaurant,-38.0183743850703,145.30242937173634,Thai Restaurant
Narre Warren,-38.0204,145.30753,Kinn Thai Restaurant,-38.018524,145.302494,Thai Restaurant
Narre Warren,-38.0204,145.30753,Nando's,-38.02522984850286,145.30568736140734,Portuguese Restaurant
Narre Warren,-38.0204,145.30753,Theobroma Chocolate Lounge,-38.017233,145.305361,Coffee Shop
Narre Warren,-38.0204,145.30753,Mexican Cantina,-38.02698866200485,145.30458645859966,Mexican Restaurant
Narre Warren,-38.0204,145.30753,Chocolateria San Churro,-38.018184705973376,145.3024963911504,Café
Narre Warren,-38.0204,145.30753,Ghan Kebab,-38.026016,145.304148,Kebab Restaurant
Narre Warren,-38.0204,145.30753,Subway,-38.01695113017733,145.3030448896761,Sandwich Place
Narre Warren,-38.0204,145.30753,Boost Juice,-38.0179144589994,145.30267093645014,Juice Bar
Narre Warren,-38.0204,145.30753,The Coffee Club,-38.018002976363974,145.30475648461737,Café
Narre Warren,-38.0204,145.30753,McDonald's,-38.02201264629653,145.30187324960875,Fast Food Restaurant
Narre Warren,-38.0204,145.30753,Ali Baba,-38.017035,145.302899,Falafel Restaurant
Narre Warren,-38.0204,145.30753,Gloria Jean's Coffees,-38.017762,145.304715,Coffee Shop
Narre Warren,-38.0204,145.30753,Guzman Y Gomez,-38.021703222097784,145.3054997624962,Mexican Restaurant
Narre Warren,-38.0204,145.30753,KFC,-38.02211456976322,145.30144214630127,Fast Food Restaurant
Narre Warren,-38.0204,145.30753,Seoul Kitchen,-38.016748,145.30292,Korean Restaurant
Narre Warren,-38.0204,145.30753,Bonbons Bakery,-38.017074,145.305387,Bakery
Narre Warren,-38.0204,145.30753,Cafe Oreo,-38.016750650170124,145.30607934937495,Café
Narre Warren,-38.0204,145.30753,Vetro,-38.02262,145.31293,Café
Narre Warren,-38.0204,145.30753,Tokachi,-38.019055539839876,145.30610094733504,Japanese Restaurant
Narre Warren,-38.0204,145.30753,Ming Court,-38.02527011763198,145.30442056033104,Chinese Restaurant
Narre Warren,-38.0204,145.30753,Cafe 42 Six,-38.0281015858054,145.306345559657,Café
Narre Warren,-38.0204,145.30753,Mirch Masala,-38.016397,145.302954,Indian Restaurant
Narre Warren,-38.0204,145.30753,Gosh Coffee,-38.017394106007856,145.30174366827362,Café
Narre Warren,-38.0204,145.30753,Gelare cafe,-38.01789804395943,145.3039087819361,Dessert Shop
Narre Warren,-38.0204,145.30753,Narre Chicken Malaysian & Asian Food,-38.021146,145.30878,Malay Restaurant
Narre Warren,-38.0204,145.30753,Peppercorn Deli,-38.0173293,145.30138664999998,Deli / Bodega
Narre Warren,-38.0204,145.30753,Secret Recipe,-38.01821826045645,145.30250311777252,Malay Restaurant
Narre Warren,-38.0204,145.30753,Bing Boy,-38.017652,145.304378,Asian Restaurant
Narre Warren,-38.0204,145.30753,Webb Street Fish and Chips,-38.02555,145.30408,Fast Food Restaurant
Narre Warren,-38.0204,145.30753,The Cupcake Bakery,-38.017136,145.305406,Cupcake Shop
Narre Warren,-38.0204,145.30753,Switch Lifestyle,-38.018220543899005,145.3024905961193,Australian Restaurant
Cranbourne North,-38.077529999999996,145.29891,Boost Juice,-38.068618,145.2983375,Juice Bar
Hampton Park,-38.0423,145.26757,Pizza Connection,-38.04276485467803,145.27102758539672,Pizza Place
Hampton Park,-38.0423,145.26757,Banana Leaf,-38.034909,145.26639,Sri Lankan Restaurant
Hampton Park,-38.0423,145.26757,Heroes,-38.03512440613313,145.26640222745468,Burger Joint
Hampton Park,-38.0423,145.26757,Hampton Park Tavern,-38.034604,145.266618,Restaurant
Hampton Park,-38.0423,145.26757,Ling Wah Chinese Restaurant,-38.03539853558902,145.26659651987205,Chinese Restaurant
Hampton Park,-38.0423,145.26757,Nga's Kitchen,-38.035473,145.26619,Vietnamese Restaurant
Hampton Park,-38.0423,145.26757,Club Teutonia - German-Australian Club,-38.043995,145.261979,German Restaurant
Hampton Park,-38.0423,145.26757,Santo's Pizza,-38.035136,145.266215,Pizza Place
Hampton Park,-38.0423,145.26757,The Seafood & Charcoal Plus,-38.03524937320286,145.26609459869056,Food
Hampton Park,-38.0423,145.26757,Coral Park Fish And Chips,-38.044198,145.275194,Burger Joint
Lynbrook,-38.05703,145.25567,Suburban Grind,-38.051833145348674,145.25656832907003,Café
Lynbrook,-38.05703,145.25567,Pubjabi Zaika,-38.051250775783394,145.25675,Indian Restaurant
Lynbrook,-38.05703,145.25567,Donut King,-38.051944,145.2566018234094,Donut Shop
Lynbrook,-38.05703,145.25567,Souvlaki Hut,-38.049444,145.248279,Greek Restaurant
Lynbrook,-38.05703,145.25567,Sub Urban Burger,-38.05188784938915,145.25765412608325,Burger Joint
Lynbrook,-38.05703,145.25567,flakey jakes,-38.051597595214844,145.25660705566406,Fish & Chips Shop
Lynbrook,-38.05703,145.25567,Brumby's Bakery,-38.051597797526085,145.25660721980051,Bakery
Lynbrook,-38.05703,145.25567,Taj Palace,-38.05138130026393,145.25670435489886,Indian Restaurant
Lynbrook,-38.05703,145.25567,Eating House,-38.05155482787931,145.25716844632674,Australian Restaurant
Lynbrook,-38.05703,145.25567,Dragon Drum,-38.05116,145.2565,Chinese Restaurant
Cranbourne,-38.112790000000004,145.27232,The Bear House,-38.11270542791563,145.27639266409454,Australian Restaurant
Cranbourne,-38.112790000000004,145.27232,Carl's Jr.,-38.110456,145.264771,Fast Food Restaurant
Cranbourne,-38.112790000000004,145.27232,Lurline Fish And Chips,-38.11102480241926,145.27500008641033,Fast Food Restaurant
Cranbourne,-38.112790000000004,145.27232,Tandoori Garden,-38.11014,145.263829,Indian Restaurant
Cranbourne,-38.112790000000004,145.27232,Silver Mermaid Fish & Chips,-38.111723,145.274865,Australian Restaurant
Cranbourne,-38.112790000000004,145.27232,Sons Bakehouse,-38.111279,145.274852,Bakery
Cranbourne,-38.112790000000004,145.27232,Zouki's Cafe,-38.11305284500122,145.28090715408325,Café
Cranbourne,-38.112790000000004,145.27232,Aussie Pizza & Pasta,-38.110157035516515,145.26407614950622,Pizza Place
Cranbourne East,-38.11311,145.30685,Beans N Bites,-38.114548,145.30621,Café
Hallam,-38.00672,145.26928999999998,Chat Cabin,-38.006140258500174,145.26903060925153,Indian Restaurant
Hallam,-38.00672,145.26928999999998,Cafe Transylvania,-38.00506,145.2671,Romanian Restaurant
Hallam,-38.00672,145.26928999999998,Coffee Hallam Cat Cafe,-38.01192094383924,145.26481012555217,Café
Hallam,-38.00672,145.26928999999998,Pin Oak Receptions,-38.004426,145.26495,Restaurant
Hallam,-38.00672,145.26928999999998,Tasty Bites,-38.00840221593749,145.2615570990658,Sandwich Place
Hallam,-38.00672,145.26928999999998,KFC,-38.00580037950629,145.27260140208,Fried Chicken Joint
Hallam,-38.00672,145.26928999999998,Taj Tandoori,-38.005292,145.272647,Indian Restaurant
Hallam,-38.00672,145.26928999999998,Positano,-38.00561423169435,145.27202367625995,Italian Restaurant
Hallam,-38.00672,145.26928999999998,Big Pizza,-38.00402038819025,145.2663752424314,Pizza Place
Hallam,-38.00672,145.26928999999998,Euro Cafe And Bakehouse,-38.00510856716864,145.27313740488546,Bakery
Hallam,-38.00672,145.26928999999998,Mixing Bowl,-38.00778902277814,145.27466543931345,Cupcake Shop
Hallam,-38.00672,145.26928999999998,Bakery,-38.00200170104122,145.26762735642032,Bakery
Hallam,-38.00672,145.26928999999998,Hungry Jack's,-38.00566065833321,145.27298404546514,Fast Food Restaurant
Hallam,-38.00672,145.26928999999998,Jaipur Palace,-38.005092602663765,145.27287887761352,Indian Restaurant
Hallam,-38.00672,145.26928999999998,The Full Bean Cafe,-38.00938,145.27336,Café
Hallam,-38.00672,145.26928999999998,Cafe Xpresso,-38.00794,145.26041,Café
Hallam,-38.00672,145.26928999999998,Fresch Café,-38.00794,145.26041,Café
Hallam,-38.00672,145.26928999999998,Chicken D'lish,-38.005090422647505,145.27288427502512,Restaurant
Hallam,-38.00672,145.26928999999998,Hungry Kebabs and Chicken,-38.00392,145.26654,Restaurant
Hallam,-38.00672,145.26928999999998,Subway,-38.00506728250652,145.27290046726185,Sandwich Place
Hallam,-38.00672,145.26928999999998,Coffee Drive Thru,-38.0065821059958,145.27290586467475,Coffee Shop
Hallam,-38.00672,145.26928999999998,Bangkok Hallam Thai Restaurant,-38.005023,145.27281,Thai Restaurant
Hallam,-38.00672,145.26928999999998,Jessie's Pizza,-38.00493132309839,145.2731109666165,Pizza Place
Hallam,-38.00672,145.26928999999998,Hallam Thai,-38.00489654583283,145.27264139183916,Thai Restaurant
Hallam,-38.00672,145.26928999999998,Hallam Square Fish & Chips,-38.00399607813399,145.2661809505134,Fish & Chips Shop
Hallam,-38.00672,145.26928999999998,Bruno's Pizza,-38.00406966645412,145.26636444842447,Pizza Place
Hallam,-38.00672,145.26928999999998,Flashy Chaps,-38.005081,145.2729,Australian Restaurant
Hallam,-38.00672,145.26928999999998,Fish & Chips On The Run,-38.005109,145.267053,Fast Food Restaurant
Hallam,-38.00672,145.26928999999998,chilli flakes,-38.004119,145.266095,Indian Restaurant
Endeavour Hills,-37.9689,145.25585,McDonald's,-37.97565672430917,145.25842070558426,Fast Food Restaurant
Endeavour Hills,-37.9689,145.25585,fancy fillings,-37.97699939779216,145.25906261288083,Café
Endeavour Hills,-37.9689,145.25585,Flounders Fish & Chips,-37.975918,145.260204,Food
Endeavour Hills,-37.9689,145.25585,Kayem's Kitchen.,-37.967141,145.252572,Restaurant
Endeavour Hills,-37.9689,145.25585,Le Kitchen Biatches,-37.969356536865234,145.26426696777344,Australian Restaurant
Endeavour Hills,-37.9689,145.25585,kfc maryborough,-37.9730224609375,145.25486755371094,Fast Food Restaurant
Endeavour Hills,-37.9689,145.25585,Chinese Food,-37.97667904351546,145.25896547512008,Chinese Restaurant
Endeavour Hills,-37.9689,145.25585,Bon Apetit Delicatessan,-37.97746987601674,145.25854994260376,Deli / Bodega
